Time,ProfitLabel,TimeFilter,Close,Rsi7,Rsi14,Rsi21,MacdLine1,MacdCandle1,MacdLine2,MacdCandle2,MacdLine3,MacdCandle3,Cci1,Cci2,Cci3,StochMain1,StochSignal1,StochMain2,StochSignal2,StochMain3,StochSignal3,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI7_minus_RSI21,RSI14_minus_RSI21,RSI7_div_RSI14,RSI7_div_RSI21,RSI14_div_RSI21,RSI7_region,RSI14_region,RSI21_region,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,CciRegion1,CciRegion2,CciRegion3,StochCross1,StochRegion1,StochCross2,StochRegion2,StochCross3,StochRegion3,ma_diff_7_14,ma_diff_14_21,ma_diff_7_21,ma7_close_diff,ma14_close_diff,ma21_close_diff,tenkan_kijun_diff,spanA_spanB_diff,close_tenkan_diff,close_kijun_diff,close_spanA_diff,close_spanB_diff,boll_bandwidth,close_boll_upper_diff,close_boll_lower_diff,close_boll_middle_diff,boll_upper_middle_diff,boll_lower_middle_diff,close_env_upper_diff,close_env_lower_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,Rsi14_momentum_1,Rsi14_momentum_2,Rsi14_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,MacdLine2_momentum_3,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,Rsi21_momentum_1,Rsi21_momentum_2,Rsi21_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-17 01:00:00,0,0,3348.5,86.18,73.41,68.54,2.02,1.18,2.96,2.93,2.57,0.63,189.7,261.73,349.83,83.05,88.55,87.91,90.97,88.44,91.15,0.25881904510252074,0.9659258262890683,12.77,17.64,4.87,1.17,1.26,1.07,4,3,3,0,0.84,1,1,0.61,0.03,1,1,0.12,1.94,1,1,1.3,3,4,4,0,2,0,2,0,2,1.74,0.98,2.72,-6.15,-7.89,-8.87,0.71,10.04,5.1,5.81,15.49,25.53,-5.41,9.22,3.81,14.64,5.42,10.83,5.81,12.49,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
2025-04-17 01:05:00,0,0,3352.84,90.17,78.02,72.3,2.82,1.39,3.14,2.94,4.01,1.14,154.66,243.22,338.47,89.16,87.3,91.29,90.87,91.99,91.28,0.25881904510252074,0.9659258262890683,12.15,17.87,5.72,1.16,1.25,1.08,4,3,3,0,1.43,1,1,0.8,0.2,1,1,0.18,2.87,1,1,1.44,3,4,4,1,2,1,2,1,2,2.73,1.41,4.14,-7.87,-10.6,-12.01,1.03,11.29,7.93,8.96,18.49,29.78,-8.02,12.9,4.88,20.92,8.02,16.04,8.99,15.67,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
2025-04-17 01:10:00,0,0,3354.39,91.23,79.4,73.49,3.53,1.68,3.32,2.97,4.94,1.71,118.06,197.55,275.91,89.55,87.25,91.16,90.12,92.19,90.87,0.25881904510252074,0.9659258262890683,11.83,17.74,5.91,1.15,1.24,1.08,4,3,3,0,1.85,1,1,0.71,0.35,1,1,0.18,3.23,1,1,0.93,2,3,4,1,2,1,2,1,2,3.47,1.8,5.27,-7.06,-10.53,-12.33,1.54,11.44,7.61,9.15,19.89,31.33,-10.17,13.67,3.5,23.84,10.17,20.34,9.45,16.13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0
2025-04-17 01:15:00,0,0,3354.34,90.86,79.22,73.39,4.05,2.02,3.49,3.03,5.22,2.28,92.4,149.44,211.51,91.74,90.15,93.11,91.85,94.03,92.73,0.25881904510252074,0.9659258262890683,11.64,17.47,5.83,1.15,1.24,1.08,4,3,3,0,2.03,1,1,0.52,0.46,1,1,0.17,2.94,1,1,0.28,1,2,4,1,2,1,2,1,2,3.82,2.08,5.9,-5.26,-9.08,-11.16,1.54,12.48,7.56,9.1,17.93,30.41,-11.73,12.86,1.13,24.6,11.74,23.47,8.21,14.9,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
2025-04-17 01:20:00,0,0,3353.55,84.58,76.41,71.66,4.35,2.4,3.61,3.1,4.99,2.8,71.65,117.78,169.29,83.58,88.29,86.71,90.33,88.77,91.66,0.25881904510252074,0.9659258262890683,8.17,12.92,4.75,1.11,1.18,1.07,4,3,3,0,1.95,1,1,0.3,0.51,1,1,0.12,2.19,1,1,-0.23,1,2,3,0,2,0,2,0,2,3.83,2.25,6.08,-3.35,-7.18,-9.43,2.06,12.56,5.39,7.45,17.06,29.62,-12.74,11.3,-1.44,24.04,12.74,25.48,6.06,12.75,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:25:00,1,1,3353.0,80.08,74.42,70.45,4.48,2.79,3.7,3.2,4.51,3.26,41.69,85.81,125.73,73.05,82.79,81.38,87.07,84.15,88.98,0.25881904510252074,0.9659258262890683,5.66,9.63,3.97,1.08,1.14,1.06,4,3,3,0,1.69,1,1,0.13,0.5,1,1,0.09,1.25,1,1,-0.48,1,1,2,0,1,0,2,0,2,3.65,2.32,5.97,-2.1,-5.75,-8.07,2.06,12.67,4.84,6.9,16.4,29.07,-13.51,10.09,-3.42,23.6,13.51,27.02,4.32,11.01,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:30:00,1,1,3352.72,77.63,73.38,69.82,4.52,3.16,3.78,3.3,3.97,3.62,25.56,73.96,107.51,55.05,70.56,74.92,81.0,79.02,83.98,0.25881904510252074,0.9659258262890683,4.25,7.81,3.56,1.06,1.11,1.05,3,3,3,0,1.36,1,1,0.04,0.48,1,1,0.08,0.35,1,1,-0.54,1,1,2,0,1,0,1,0,1,3.37,2.34,5.71,-1.37,-4.74,-7.08,3.05,12.8,3.57,6.62,15.99,28.79,-14.03,9.13,-4.9,23.17,14.04,28.07,2.97,9.66,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:35:00,1,1,3352.54,75.89,72.67,69.4,4.48,3.52,3.83,3.41,3.44,3.88,-58.4,59.14,88.25,30.89,53.0,71.66,75.99,76.4,79.86,0.25881904510252074,0.9659258262890683,3.22,6.49,3.27,1.04,1.09,1.05,3,3,3,0,0.96,1,1,-0.04,0.42,1,1,0.05,-0.44,0,1,-0.53,0,1,1,0,1,0,1,0,1,3.06,2.33,5.39,-0.89,-3.95,-6.28,3.46,12.8,2.98,6.44,15.81,28.61,-14.18,8.16,-6.02,22.34,14.18,28.36,1.8,8.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:40:00,1,1,3352.95,77.24,73.3,69.83,4.43,3.85,3.88,3.52,3.05,4.07,-35.18,58.01,84.06,18.04,34.66,69.33,71.97,75.68,77.03,0.25881904510252074,0.9659258262890683,3.94,7.41,3.47,1.05,1.11,1.05,3,3,3,0,0.58,1,1,-0.05,0.36,1,1,0.05,-1.02,0,1,-0.39,0,1,1,0,0,0,1,0,1,2.8,2.3,5.1,-0.98,-3.78,-6.08,3.97,11.09,2.88,6.85,16.22,27.31,-14.43,7.88,-6.55,22.3,14.42,28.85,1.19,7.89,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-17 01:45:00,1,1,3352.18,68.76,70.04,67.94,4.28,4.1,3.9,3.63,2.53,4.07,-102.96,42.06,68.49,15.74,21.56,62.1,67.69,73.93,75.33,0.25881904510252074,0.9659258262890683,-1.28,0.82,2.1,0.98,1.01,1.03,3,3,3,2,0.18,1,1,-0.15,0.27,1,1,0.02,-1.54,0,1,-0.52,-1,1,1,0,0,0,1,0,1,2.46,2.22,4.68,-0.15,-2.61,-4.83,6.99,11.09,-0.91,6.08,15.45,26.54,-14.33,6.38,-7.95,20.72,14.34,28.67,-0.52,6.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:50:00,1,1,3352.12,68.08,69.78,67.78,4.11,4.25,3.91,3.71,2.11,3.86,-126.21,27.76,57.24,19.45,17.74,48.73,60.05,72.75,74.12,0.25881904510252074,0.9659258262890683,-1.7,0.3,2.0,0.98,1.0,1.03,3,3,3,2,-0.14,0,1,-0.17,0.2,1,1,0.01,-1.75,0,1,-0.42,-1,1,1,1,0,0,1,0,1,2.14,2.12,4.26,-0.07,-2.21,-4.33,8.38,10.33,-2.36,6.02,15.19,25.52,-13.59,5.44,-8.15,19.04,13.6,27.19,-1.5,5.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 01:55:00,1,1,3351.06,56.56,65.16,65.11,3.85,4.28,3.89,3.78,1.56,3.48,-150.09,5.78,45.61,17.13,17.44,22.51,44.44,67.86,71.51,0.25881904510252074,0.9659258262890683,-8.6,-8.55,0.05,0.87,0.87,1.0,2,3,3,3,-0.43,0,1,-0.26,0.11,1,1,-0.02,-1.92,0,1,-0.55,-2,1,1,0,0,0,1,0,1,1.74,1.97,3.71,0.74,-1.0,-2.97,8.0,8.74,-3.04,4.96,14.13,22.87,-12.85,3.65,-9.2,16.49,12.84,25.69,-3.27,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 02:00:00,1,1,3351.88,62.31,66.98,66.19,3.66,4.24,3.88,3.82,1.33,3.05,-47.41,9.17,48.76,23.96,20.18,13.52,28.25,65.57,68.73,0.49999999999999994,0.8660254037844387,-4.67,-3.88,0.79,0.93,0.94,1.01,3,3,3,3,-0.58,0,1,-0.19,0.06,1,1,-0.01,-1.72,0,1,-0.23,0,1,1,1,1,0,0,0,1,1.51,1.88,3.39,-0.06,-1.57,-3.45,8.0,7.88,-2.22,5.78,15.01,22.89,-12.18,3.76,-8.42,15.94,12.18,24.36,-3.19,3.51,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-17 02:05:00,1,1,3350.5,49.45,61.18,62.74,3.36,4.13,3.83,3.84,0.87,2.6,-136.55,-83.14,29.74,23.71,21.6,14.5,16.84,59.54,64.32,0.49999999999999994,0.8660254037844387,-11.73,-13.29,-1.56,0.81,0.79,0.98,2,3,3,5,-0.77,0,1,-0.3,-0.01,0,1,-0.05,-1.73,0,1,-0.46,-1,0,1,1,1,0,0,0,1,1.16,1.71,2.87,0.99,-0.17,-1.88,6.13,6.33,-1.73,4.4,14.07,20.4,-11.41,1.79,-9.62,13.2,11.41,22.82,-5.18,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 02:10:00,1,1,3350.02,45.63,59.26,61.57,3.05,3.97,3.77,3.85,0.48,2.15,-122.98,-148.63,17.66,26.94,24.87,18.26,15.43,49.2,58.1,0.49999999999999994,0.8660254037844387,-13.63,-15.94,-2.31,0.77,0.74,0.96,2,2,3,5,-0.92,0,1,-0.31,-0.08,0,1,-0.06,-1.67,0,1,-0.39,-1,-1,1,1,1,1,0,0,1,0.83,1.54,2.37,1.1,0.27,-1.27,5.8,4.64,-1.88,3.92,13.59,18.23,-10.45,0.74,-9.71,11.2,10.46,20.91,-5.77,0.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-04-17 02:15:00,1,1,3351.06,54.51,62.04,63.14,2.86,3.79,3.73,3.85,0.43,1.75,-42.64,-92.45,23.64,31.68,27.45,24.27,19.01,35.25,48.0,0.49999999999999994,0.8660254037844387,-7.53,-8.63,-1.1,0.88,0.86,0.98,2,3,3,5,-0.93,0,1,-0.19,-0.12,0,1,-0.04,-1.32,0,1,-0.05,0,0,1,1,1,1,1,0,1,0.72,1.43,2.15,0.05,-0.67,-2.1,5.67,4.5,-0.71,4.96,14.52,19.02,-9.37,1.19,-8.18,10.56,9.37,18.74,-4.6,2.1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2025-04-17 02:20:00,1,1,3350.6,50.27,60.09,61.96,2.64,3.58,3.68,3.83,0.29,1.41,-39.26,-85.26,15.69,35.7,31.44,28.1,23.54,19.88,34.78,0.49999999999999994,0.8660254037844387,-9.82,-11.69,-1.87,0.84,0.81,0.97,2,3,3,5,-0.94,0,1,-0.22,-0.15,0,1,-0.05,-1.12,0,1,-0.14,0,0,1,1,1,1,1,0,0,0.56,1.31,1.87,0.38,-0.18,-1.49,5.67,4.37,-1.17,4.5,14.19,18.56,-7.99,0.16,-7.83,8.14,7.98,15.97,-4.79,1.91,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-04-17 02:25:00,1,1,3351.1,54.74,61.51,62.75,2.47,3.36,3.63,3.8,0.3,1.1,21.38,-57.67,14.61,48.68,38.69,37.43,29.93,22.46,25.87,0.49999999999999994,0.8660254037844387,-6.77,-8.01,-1.24,0.89,0.87,0.98,2,3,3,5,-0.89,0,1,-0.17,-0.17,0,1,-0.05,-0.8,0,1,0.01,1,0,1,1,1,1,1,0,1,0.5,1.22,1.72,-0.09,-0.59,-1.81,4.39,4.34,-0.1,4.29,14.72,19.06,-6.73,0.15,-6.58,6.89,6.74,13.47,-4.06,2.65,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
2025-04-17 02:30:00,1,1,3351.28,56.38,62.03,63.04,2.33,3.15,3.58,3.77,0.32,0.85,17.65,-51.9,2.22,57.02,47.13,41.81,35.78,26.14,22.83,0.49999999999999994,0.8660254037844387,-5.65,-6.66,-1.01,0.91,0.89,0.98,2,3,3,5,-0.82,0,1,-0.14,-0.19,0,1,-0.05,-0.53,0,1,0.02,1,0,1,1,1,1,1,1,1,0.47,1.14,1.61,-0.2,-0.67,-1.81,4.06,5.14,0.08,4.14,14.1,19.24,-5.19,-0.15,-5.34,5.04,5.19,10.38,-3.72,2.99,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
2025-04-17 02:35:00,1,1,3350.34,46.16,57.63,60.46,2.12,2.93,3.51,3.72,0.14,0.63,0.0,-62.93,-24.97,60.3,55.33,43.39,40.88,28.51,25.7,0.49999999999999994,0.8660254037844387,-11.47,-14.3,-2.83,0.8,0.76,0.95,2,2,3,5,-0.81,0,1,-0.21,-0.21,0,1,-0.07,-0.49,0,1,-0.18,0,0,0,1,1,1,1,1,1,0.31,1.03,1.34,0.55,0.24,-0.79,3.56,5.21,-0.86,2.7,13.09,18.3,-2.93,-1.51,-4.44,1.42,2.93,5.86,-4.47,2.24,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2025-04-17 02:40:00,1,1,3351.54,57.61,61.4,62.52,2.02,2.72,3.47,3.68,0.25,0.49,45.0,-41.81,-44.59,63.04,60.12,46.64,43.95,36.14,30.26,0.49999999999999994,0.8660254037844387,-3.79,-4.91,-1.12,0.94,0.92,0.98,2,3,3,5,-0.7,0,1,-0.1,-0.21,0,1,-0.04,-0.24,0,1,0.11,1,0,0,1,1,1,1,1,1,0.35,0.98,1.33,-0.48,-0.83,-1.81,3.56,5.85,0.34,3.9,13.65,19.5,-2.5,-0.46,-2.96,2.04,2.5,5.0,-3.18,3.52,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
2025-04-17 02:45:00,1,1,3352.09,61.94,63.02,63.44,1.97,2.54,3.43,3.63,0.41,0.39,213.64,38.57,-16.52,68.8,64.05,57.65,49.22,41.42,35.36,0.49999999999999994,0.8660254037844387,-1.08,-1.5,-0.42,0.98,0.98,0.99,3,3,3,5,-0.57,0,1,-0.05,-0.2,0,1,-0.04,0.02,1,1,0.16,4,1,0,1,1,1,1,1,1,0.42,0.95,1.37,-0.78,-1.2,-2.15,2.45,5.85,1.48,3.93,14.2,20.05,-2.47,0.13,-2.34,2.6,2.47,4.94,-2.6,4.1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
2025-04-17 02:50:00,1,1,3349.17,37.94,50.8,55.83,1.67,2.35,3.33,3.57,-0.07,0.28,-155.59,-113.66,-100.44,53.92,61.92,52.26,52.18,37.96,38.51,0.49999999999999994,0.8660254037844387,-12.86,-17.89,-5.03,0.75,0.68,0.91,1,2,2,5,-0.68,0,1,-0.3,-0.24,0,1,-0.1,-0.35,0,0,-0.48,-2,-1,-1,0,1,1,1,0,1,0.12,0.79,0.91,1.61,1.49,0.7,2.56,5.85,-1.55,1.01,11.28,17.13,-2.5,-2.53,-5.03,-0.04,2.49,4.99,-5.25,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 02:55:00,1,1,3350.15,46.12,54.02,57.62,1.5,2.17,3.25,3.51,-0.16,0.21,-162.2,-184.22,-129.6,49.66,57.46,52.23,54.05,39.34,39.57,0.49999999999999994,0.8660254037844387,-7.9,-11.5,-3.6,0.85,0.8,0.94,2,2,2,5,-0.67,0,1,-0.17,-0.26,0,1,-0.08,-0.37,0,0,-0.09,-2,-2,-1,0,1,0,1,0,1,0.03,0.69,0.72,0.47,0.44,-0.25,0.65,6.14,0.35,1.0,11.97,18.11,-2.27,-1.34,-3.61,0.92,2.26,4.53,-4.12,2.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-04-17 03:00:00,1,1,3346.19,28.45,42.04,49.17,1.03,1.97,3.09,3.44,-0.95,0.06,-186.24,-289.22,-227.15,27.73,43.77,27.73,44.07,23.9,33.73,0.7071067811865476,0.7071067811865476,-13.59,-20.72,-7.13,0.68,0.58,0.85,1,2,2,5,-0.94,0,1,-0.47,-0.35,0,1,-0.16,-1.01,0,0,-0.79,-2,-3,-3,0,1,0,1,0,1,-0.5,0.45,-0.05,3.32,3.82,3.37,-0.82,6.4,-2.55,-3.37,7.75,14.15,-3.06,-4.93,-7.99,-1.87,3.06,6.12,-7.66,-0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:05:00,2,1,3345.03,25.16,39.3,47.05,0.56,1.74,2.92,3.36,-1.58,-0.15,-149.68,-257.58,-282.48,25.73,34.37,25.73,35.23,22.91,28.72,0.7071067811865476,0.7071067811865476,-14.14,-21.89,-7.75,0.64,0.53,0.84,1,1,2,5,-1.18,0,1,-0.47,-0.44,0,1,-0.17,-1.43,0,0,-0.63,-1,-3,-3,0,1,0,1,0,1,-0.95,0.19,-0.76,3.36,4.31,4.12,-1.91,6.46,-3.13,-5.04,6.47,12.93,-3.93,-5.7,-9.63,-1.76,3.94,7.87,-8.39,-1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:10:00,2,1,3345.49,28.96,40.94,47.98,0.22,1.49,2.77,3.26,-1.78,-0.38,-99.25,-182.33,-233.26,16.88,23.45,16.88,23.45,15.76,20.86,0.7071067811865476,0.7071067811865476,-11.98,-19.02,-7.04,0.71,0.6,0.85,1,2,2,5,-1.27,0,1,-0.34,-0.49,0,1,-0.15,-1.4,0,0,-0.2,0,-2,-3,0,0,0,0,0,0,-1.16,0.01,-1.15,2.18,3.34,3.33,-2.58,6.41,-2.67,-5.25,2.44,8.85,-4.43,-4.87,-9.3,-0.44,4.43,8.86,-7.47,-0.77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-17 03:15:00,2,1,3345.0,27.24,39.71,47.05,-0.09,1.22,2.62,3.15,-1.9,-0.63,-76.15,-137.1,-188.48,16.87,19.83,16.06,19.56,15.53,18.07,0.7071067811865476,0.7071067811865476,-12.47,-19.81,-7.34,0.69,0.58,0.84,1,1,2,5,-1.31,0,0,-0.31,-0.53,0,1,-0.15,-1.27,0,0,-0.12,0,-1,-2,0,0,0,0,0,0,-1.32,-0.15,-1.47,2.0,3.32,3.47,-2.58,5.65,-3.16,-5.74,0.61,6.26,-4.88,-4.99,-9.87,-0.1,4.89,9.77,-7.57,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:20:00,2,1,3345.79,34.56,42.71,48.73,-0.27,0.96,2.49,3.04,-1.73,-0.83,-51.6,-98.89,-143.5,21.38,18.38,18.94,17.29,18.94,16.74,0.7071067811865476,0.7071067811865476,-8.15,-14.17,-6.02,0.81,0.71,0.88,1,2,2,5,-1.23,0,0,-0.18,-0.55,0,1,-0.13,-0.9,0,0,0.17,0,0,-1,1,1,1,0,1,0,-1.28,-0.25,-1.53,0.91,2.19,2.44,-2.58,5.75,-2.37,-4.95,-0.22,5.53,-5.01,-3.84,-8.85,1.17,5.01,10.02,-6.48,0.22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-17 03:25:00,1,1,3348.81,54.81,52.47,54.53,-0.16,0.71,2.42,2.92,-0.97,-0.97,61.63,-26.74,-58.43,40.8,26.35,31.52,22.17,31.52,22.0,0.7071067811865476,0.7071067811865476,2.34,0.28,-2.06,1.04,1.01,0.96,2,2,2,1,-0.87,0,0,0.11,-0.5,0,1,-0.07,0.0,0,0,0.76,1,0,0,1,1,1,1,1,1,-0.86,-0.19,-1.05,-1.58,-0.72,-0.53,-2.58,5.75,0.65,-1.93,2.8,8.55,-4.88,-0.65,-5.53,4.23,4.88,9.76,-3.29,3.4,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
2025-04-17 03:30:00,1,1,3347.75,48.65,49.3,52.35,-0.16,0.48,2.34,2.8,-0.7,-1.09,112.62,-3.49,-31.62,53.07,38.42,41.93,30.8,41.93,30.8,0.7071067811865476,0.7071067811865476,-0.65,-3.7,-3.05,0.99,0.93,0.94,2,2,2,5,-0.64,0,0,0.0,-0.46,0,1,-0.08,0.39,1,0,0.27,2,0,0,1,1,1,1,1,1,-0.69,-0.18,-0.87,-0.39,0.3,0.48,-1.15,6.02,-0.41,-1.56,0.62,6.64,-4.78,-1.49,-6.27,3.28,4.77,9.55,-4.15,2.55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2025-04-17 03:35:00,1,1,3347.82,49.09,49.51,52.48,-0.16,0.27,2.26,2.69,-0.49,-1.14,62.66,-20.76,-50.02,60.39,51.42,52.09,41.84,49.62,41.02,0.7071067811865476,0.7071067811865476,-0.42,-3.39,-2.97,0.99,0.94,0.94,2,2,2,5,-0.43,0,0,0.0,-0.43,0,1,-0.08,0.65,1,0,0.21,1,0,0,1,1,1,1,1,1,-0.55,-0.17,-0.72,-0.35,0.2,0.37,-1.78,6.02,0.29,-1.49,0.69,6.71,-4.74,-1.26,-6.0,3.48,4.74,9.48,-3.85,2.85,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
2025-04-17 03:40:00,2,1,3342.92,28.85,37.43,43.62,-0.54,0.05,2.09,2.56,-1.29,-1.27,-99.08,-119.95,-143.9,32.93,48.79,34.5,42.84,31.42,40.99,0.7071067811865476,0.7071067811865476,-8.58,-14.77,-6.19,0.77,0.66,0.86,1,1,2,5,-0.59,0,0,-0.38,-0.47,0,1,-0.17,-0.02,0,0,-0.8,0,-1,-1,0,1,0,1,0,1,-1.01,-0.37,-1.38,3.41,4.42,4.79,-1.65,6.52,-3.82,-5.47,-4.71,1.81,-5.26,-5.71,-10.97,-0.45,5.26,10.52,-8.15,-1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:45:00,1,1,3346.61,47.77,47.77,50.26,-0.54,-0.13,2.0,2.43,-0.98,-1.27,-38.64,-65.43,-91.68,33.97,42.43,35.76,40.78,31.22,37.42,0.7071067811865476,0.7071067811865476,0.0,-2.49,-2.49,1.0,0.95,0.95,2,2,2,4,-0.41,0,0,0.0,-0.43,0,1,-0.09,0.29,1,0,0.31,0,0,0,0,1,0,1,0,1,-0.84,-0.37,-1.21,-0.21,0.63,1.0,-1.65,6.72,-0.13,-1.78,-1.22,5.5,-5.26,-1.83,-7.09,3.43,5.26,10.52,-4.19,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2025-04-17 03:50:00,2,1,3343.57,38.04,41.66,45.61,-0.77,-0.28,1.86,2.32,-1.33,-1.24,-64.65,-75.86,-98.86,23.95,30.28,23.95,31.4,21.07,27.9,0.7071067811865476,0.7071067811865476,-3.62,-7.57,-3.95,0.91,0.83,0.91,1,2,2,5,-0.49,0,0,-0.23,-0.46,0,1,-0.14,-0.09,0,0,-0.35,0,0,0,0,1,0,1,0,1,-1.06,-0.5,-1.56,2.12,3.18,3.68,-1.08,6.98,-3.17,-4.25,-4.52,2.46,-5.61,-4.55,-10.16,1.06,5.61,11.22,-6.66,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17 03:55:00,2,1,3345.5,46.16,46.35,48.77,-0.8,-0.39,1.76,2.2,-1.1,-1.17,-77.12,-89.74,-105.16,36.46,31.46,33.56,31.09,29.53,27.27,0.7071067811865476,0.7071067811865476,-0.19,-2.61,-2.42,1.0,0.95,0.95,2,2,2,5,-0.41,0,0,-0.03,-0.44,0,1,-0.1,0.07,1,0,0.23,0,0,-1,1,1,1,1,1,1,-0.93,-0.51,-1.44,0.15,1.08,1.59,-1.08,8.48,-1.2,-2.28,-4.09,4.39,-5.55,-2.34,-7.89,3.21,5.55,11.1,-4.26,2.43,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2025-04-17 04:00:00,1,1,3346.74,50.98,49.18,50.7,-0.71,-0.46,1.69,2.1,-0.68,-1.03,5.76,-11.94,-52.14,41.71,34.04,34.23,30.58,31.38,27.33,0.8660254037844386,0.5000000000000001,1.8,0.28,-1.52,1.04,1.01,0.97,2,2,2,1,-0.25,0,0,0.09,-0.41,0,1,-0.07,0.35,1,0,0.42,1,0,0,1,1,1,1,1,1,-0.68,-0.46,-1.14,-0.82,-0.14,0.32,-1.08,8.41,0.04,-1.04,-3.55,4.86,-5.42,-0.9,-6.32,4.51,5.41,10.83,-2.85,3.85,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
