Time,ProfitLabel,TimeFilter,Close,Rsi7,MacdLine1,MacdLine2,MacdLine3,Cci1,StochMain1,StochSignal1,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,StochCross1,StochCross2,StochCross3,tenkan_kijun_diff,spanA_spanB_diff,boll_bandwidth,close_boll_lower_diff,close_boll_middle_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-08 04:55:00,1,1,2999.83,67.15,3.67,2.29,2.36,18.7,41.03,49.49,0.8660254037844386,0.5000000000000001,1.59,0,0.25,1,1,0.06,0.4,1,1,0.09,-0.48,0,1,0.07,0,0,0,4.67,6.92,-8.86,-2.84,14.88,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2025-04-08 05:00:00,1,1,3000.54,69.16,3.73,2.39,2.42,125.8,47.16,45.02,0.9659258262890684,0.2588190451025207,2.59,0,0.22,1,1,0.06,0.39,1,1,0.1,-0.36,0,1,0.06,1,0,1,6.75,6.81,-8.95,-2.83,15.07,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
2025-04-08 05:05:00,1,1,3002.69,74.63,3.9,2.51,2.75,167.14,65.59,51.26,0.9659258262890684,0.2588190451025207,5.14,0,0.28,1,1,0.17,0.4,1,1,0.12,-0.04,0,1,0.33,1,1,1,6.75,6.54,-9.26,-1.68,16.84,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
2025-04-08 05:10:00,1,1,3002.49,73.22,3.98,2.61,2.77,94.75,72.41,61.72,0.9659258262890684,0.2588190451025207,4.33,0,0.26,1,1,0.08,0.4,1,1,0.1,-0.02,0,1,0.02,1,1,1,6.81,6.13,-9.49,-2.73,16.25,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 05:15:00,1,1,3001.82,68.19,3.94,2.69,2.52,71.72,72.23,70.07,0.9659258262890684,0.2588190451025207,1.39,0,0.17,1,1,-0.04,0.38,1,1,0.08,-0.2,0,1,-0.25,1,0,0,6.71,6.13,-9.71,-4.09,15.32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 05:20:00,1,1,3000.05,56.26,3.72,2.71,1.92,-17.33,58.37,67.67,0.9659258262890684,0.2588190451025207,-5.23,3,-0.07,0,1,-0.22,0.31,1,1,0.02,-0.66,0,1,-0.6,0,0,0,6.56,6.94,-9.6,-6.18,13.03,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 05:25:00,1,1,2999.76,54.44,3.49,2.73,1.43,-48.04,41.32,57.31,0.9659258262890684,0.2588190451025207,-6.2,5,-0.26,0,1,-0.23,0.26,1,1,0.02,-0.94,0,1,-0.49,0,0,0,6.56,6.29,-9.26,-6.59,11.92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 05:30:00,1,1,3002.83,67.45,3.51,2.79,1.67,8.81,42.52,47.4,0.9659258262890684,0.2588190451025207,1.45,0,-0.22,0,1,0.02,0.24,1,1,0.06,-0.57,0,1,0.24,0,0,0,6.56,5.27,-8.31,-3.37,13.25,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
2025-04-08 05:35:00,1,1,3003.44,69.47,3.53,2.86,1.84,122.92,60.96,48.27,0.9659258262890684,0.2588190451025207,2.51,0,-0.19,0,1,0.02,0.24,1,1,0.07,-0.35,0,1,0.17,1,1,1,6.57,5.58,-6.42,-1.77,11.07,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0
2025-04-08 05:40:00,1,1,3003.62,70.11,3.53,2.91,1.89,73.9,81.73,61.74,0.9659258262890684,0.2588190451025207,2.85,0,-0.17,0,1,0.0,0.22,1,1,0.05,-0.25,0,1,0.05,1,1,1,7.62,4.97,-5.54,-1.36,9.73,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-04-08 05:45:00,1,1,3003.6,69.92,3.48,2.96,1.82,73.12,80.4,74.36,0.9659258262890684,0.2588190451025207,2.74,0,-0.2,0,1,-0.05,0.21,1,1,0.05,-0.25,0,1,-0.07,1,1,1,7.62,4.81,-5.72,-1.88,9.57,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
2025-04-08 05:50:00,1,1,3001.87,54.92,3.27,2.96,1.36,9.83,71.68,77.94,0.9659258262890684,0.2588190451025207,-6.2,5,-0.34,0,1,-0.21,0.16,1,1,0.0,-0.55,0,1,-0.46,0,0,0,7.62,4.81,-5.44,-3.65,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 05:55:00,1,1,3000.92,48.29,2.99,2.93,0.86,-78.8,54.2,68.76,0.9659258262890684,0.2588190451025207,-9.73,5,-0.51,0,1,-0.28,0.09,1,1,-0.03,-0.84,0,1,-0.5,0,0,0,7.62,5.05,-4.98,-4.42,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:00:00,2,1,2997.92,33.42,2.49,2.85,-0.04,-157.25,27.47,51.12,1.0,6.123233995736766e-17,-16.07,5,-0.85,0,1,-0.5,-0.01,0,1,-0.08,-1.46,0,0,-0.9,0,0,0,7.16,5.4,-4.35,-6.96,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:05:00,2,1,2996.75,29.31,1.98,2.74,-0.78,-140.27,13.26,31.64,1.0,6.123233995736766e-17,-17.3,5,-1.16,0,1,-0.51,-0.12,0,1,-0.11,-1.9,0,0,-0.74,0,0,0,6.15,5.47,-4.24,-8.05,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:10:00,2,1,2995.52,25.47,1.47,2.61,-1.4,-122.95,14.36,18.36,1.0,6.123233995736766e-17,-18.26,5,-1.45,0,1,-0.51,-0.24,0,1,-0.13,-2.2,0,0,-0.62,0,0,0,2.23,5.47,-4.75,-9.61,-0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:15:00,2,1,2999.36,49.54,1.35,2.57,-0.95,-46.59,33.87,20.5,1.0,6.123233995736766e-17,-3.87,5,-1.33,0,1,-0.12,-0.25,0,1,-0.04,-1.46,0,0,0.45,1,1,1,1.82,5.46,-4.71,-5.76,3.66,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-08 06:20:00,2,1,2998.16,44.32,1.15,2.49,-0.88,8.35,49.2,32.48,1.0,6.123233995736766e-17,-6.17,5,-1.26,0,1,-0.2,-0.29,0,1,-0.08,-1.09,0,0,0.07,1,1,1,1.62,5.47,-4.81,-6.97,2.65,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
2025-04-08 06:25:00,2,1,2995.35,34.42,0.75,2.37,-1.33,-73.79,55.03,46.03,1.0,6.123233995736766e-17,-9.94,5,-1.35,0,1,-0.4,-0.35,0,1,-0.12,-1.18,0,0,-0.45,1,1,1,-0.3,5.47,-5.19,-10.03,0.35,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2025-04-08 06:30:00,2,1,2996.13,38.84,0.49,2.27,-1.38,-48.44,44.28,49.5,1.0,6.123233995736766e-17,-7.47,5,-1.28,0,1,-0.26,-0.37,0,1,-0.1,-0.88,0,0,-0.05,0,0,0,-0.5,2.86,-5.34,-9.34,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:35:00,2,1,2996.69,42.12,0.33,2.18,-1.23,-40.84,36.52,45.28,1.0,6.123233995736766e-17,-5.6,5,-1.11,0,1,-0.16,-0.38,0,1,-0.09,-0.44,0,0,0.15,0,0,0,-1.39,1.92,-5.54,-8.83,2.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-08 06:40:00,2,1,2998.16,50.27,0.32,2.12,-0.81,31.71,45.78,42.2,1.0,6.123233995736766e-17,-1.08,5,-0.83,0,1,-0.01,-0.35,0,1,-0.06,0.17,1,0,0.42,1,1,1,-1.81,1.11,-5.59,-7.29,3.9,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2025-04-08 06:45:00,2,1,2997.16,45.21,0.22,2.05,-0.72,46.85,51.29,44.53,1.0,6.123233995736766e-17,-3.66,5,-0.68,0,1,-0.1,-0.33,0,1,-0.07,0.33,1,0,0.09,1,1,1,-2.11,1.1,-5.55,-7.97,3.13,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
2025-04-08 06:50:00,2,1,2995.8,39.0,0.04,1.95,-0.9,-72.33,48.3,48.46,1.0,6.123233995736766e-17,-6.64,5,-0.64,0,1,-0.18,-0.34,0,1,-0.1,0.17,1,0,-0.18,0,1,0,-2.11,1.22,-5.61,-9.06,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:55:00,2,1,2994.69,34.48,-0.19,1.84,-1.16,-159.63,32.9,44.16,1.0,6.123233995736766e-17,-8.65,5,-0.69,0,0,-0.23,-0.36,0,1,-0.11,-0.12,0,0,-0.26,0,0,0,-1.89,2.51,-5.82,-10.02,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:00:00,2,1,2998.47,55.13,-0.07,1.8,-0.54,70.22,45.71,42.3,0.9659258262890684,-0.2588190451025206,2.47,1,-0.41,0,0,0.12,-0.32,0,1,-0.04,0.46,1,0,0.62,1,0,1,-1.89,3.03,-5.8,-6.14,5.46,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-08 07:05:00,2,1,2999.1,57.72,0.07,1.78,-0.04,133.3,66.49,48.37,0.9659258262890684,-0.2588190451025206,3.68,1,-0.15,0,1,0.14,-0.26,0,1,-0.02,0.86,1,0,0.5,1,1,1,-2.31,3.1,-5.78,-5.46,6.1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0
2025-04-08 07:10:00,2,1,2998.59,54.73,0.14,1.74,0.15,94.34,85.59,65.93,0.9659258262890684,-0.2588190451025206,2.03,1,-0.01,0,1,0.07,-0.23,0,1,-0.04,0.89,1,1,0.19,1,1,1,-2.31,4.27,-5.47,-5.45,5.5,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-08 07:15:00,2,1,2997.13,46.67,0.08,1.68,-0.03,23.66,76.12,76.07,0.9659258262890684,-0.2588190451025206,-2.29,5,-0.02,0,1,-0.06,-0.23,0,1,-0.06,0.56,1,0,-0.18,1,1,1,-2.31,4.26,-5.02,-6.14,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:20:00,2,1,2995.31,38.44,-0.11,1.58,-0.47,-50.5,53.79,71.84,0.9659258262890684,-0.2588190451025206,-6.25,5,-0.17,0,0,-0.19,-0.26,0,1,-0.1,0.03,1,0,-0.44,0,0,0,-2.31,4.78,-4.53,-7.05,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:25:00,2,1,2996.0,42.89,-0.21,1.51,-0.57,-53.24,32.94,54.28,0.9659258262890684,-0.2588190451025206,-3.7,5,-0.21,0,0,-0.1,-0.26,0,1,-0.07,-0.09,0,0,-0.1,0,0,0,-2.31,5.42,-3.74,-5.19,2.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:30:00,2,1,2993.37,32.45,-0.49,1.38,-1.1,-145.79,14.83,33.85,0.9659258262890684,-0.2588190451025206,-8.38,5,-0.41,0,0,-0.28,-0.32,0,1,-0.13,-0.58,0,0,-0.53,0,0,0,-2.54,5.49,-3.56,-7.22,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:35:00,2,1,2994.82,41.6,-0.59,1.29,-1.08,-112.47,27.35,25.04,0.9659258262890684,-0.2588190451025206,-3.28,5,-0.44,0,0,-0.1,-0.33,0,1,-0.09,-0.54,0,0,0.02,1,0,1,-2.54,5.49,-3.2,-5.1,1.29,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-08 07:40:00,2,1,2995.35,44.79,-0.62,1.22,-0.91,-18.84,40.99,27.72,0.9659258262890684,-0.2588190451025206,-1.53,5,-0.42,0,0,-0.03,-0.33,0,1,-0.07,-0.4,0,0,0.17,1,1,1,-2.54,5.49,-3.2,-4.45,1.96,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0
2025-04-08 07:45:00,2,1,2997.65,56.74,-0.45,1.2,-0.34,67.17,66.86,45.07,0.9659258262890684,-0.2588190451025206,4.56,1,-0.21,0,0,0.17,-0.29,0,1,-0.02,0.15,1,0,0.57,1,1,1,-2.33,5.49,-3.23,-2.22,4.24,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-08 07:50:00,2,1,3000.21,66.24,-0.11,1.22,0.5,171.18,85.15,64.33,0.9659258262890684,-0.2588190451025206,8.53,0,0.15,1,0,0.34,-0.21,0,1,0.02,0.93,1,1,0.84,1,1,1,-1.86,6.02,-3.54,-0.21,6.88,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2025-04-08 07:55:00,2,1,3002.13,71.67,0.31,1.28,1.32,149.5,93.54,81.85,0.9659258262890684,-0.2588190451025206,10.35,0,0.55,1,1,0.42,-0.09,0,1,0.06,1.62,1,1,0.82,1,1,1,-0.41,6.02,-4.1,1.02,9.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 08:00:00,2,1,3000.9,63.97,0.54,1.31,1.49,88.92,89.47,89.39,0.8660254037844387,-0.4999999999999998,6.06,0,0.73,1,1,0.23,-0.02,0,1,0.03,1.62,1,1,0.17,1,1,1,0.0,6.02,-4.41,-0.66,8.16,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 08:05:00,2,1,3002.23,68.27,0.82,1.35,1.77,73.98,87.51,90.17,0.8660254037844387,-0.4999999999999998,7.8,0,0.91,1,1,0.28,0.04,1,1,0.04,1.65,1,1,0.28,0,0,0,0.0,6.02,-4.85,-0.11,9.58,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-08 08:10:00,2,1,3004.1,73.47,1.18,1.43,2.2,93.56,86.45,87.81,0.8660254037844387,-0.4999999999999998,9.66,0,1.11,1,1,0.36,0.13,1,1,0.08,1.77,1,1,0.43,0,1,1,0.0,5.79,-5.59,0.62,11.79,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0
2025-04-08 08:15:00,2,1,3001.95,60.24,1.27,1.45,1.93,80.18,78.25,84.07,0.8660254037844387,-0.4999999999999998,2.47,0,1.01,1,1,0.09,0.14,1,1,0.02,1.17,1,1,-0.27,0,0,0,0.0,5.51,-5.82,-2.03,9.62,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 08:20:00,2,1,3002.22,61.26,1.35,1.48,1.74,33.93,61.07,75.26,0.8660254037844387,-0.4999999999999998,2.96,0,0.87,1,1,0.08,0.15,1,1,0.03,0.66,1,1,-0.19,0,0,0,1.69,6.14,-6.09,-2.23,9.95,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 08:25:00,2,1,3000.03,49.27,1.23,1.45,1.13,-112.67,27.07,55.46,0.8660254037844387,-0.4999999999999998,-3.24,5,0.55,1,1,-0.12,0.1,1,1,-0.03,-0.17,0,1,-0.61,0,0,0,1.79,6.34,-6.1,-4.57,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:30:00,2,1,3003.4,62.46,1.38,1.49,1.37,39.59,37.6,41.91,0.8660254037844387,-0.4999999999999998,3.24,0,0.49,1,1,0.15,0.11,1,1,0.04,-0.12,0,1,0.24,0,0,0,3.26,6.24,-6.33,-1.81,10.84,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2025-04-08 08:35:00,2,1,3003.71,63.48,1.52,1.53,1.5,116.73,48.43,37.7,0.8660254037844387,-0.4999999999999998,3.69,0,0.45,1,1,0.14,0.11,1,1,0.04,-0.1,0,1,0.13,1,0,1,4.28,7.1,-6.35,-1.97,10.73,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2025-04-08 08:40:00,2,1,3000.47,47.69,1.34,1.5,0.88,-66.78,52.25,46.09,0.8660254037844387,-0.4999999999999998,-4.05,5,0.16,1,1,-0.18,0.06,1,1,-0.03,-0.68,0,1,-0.62,1,0,1,4.28,7.0,-6.36,-5.32,7.39,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
2025-04-08 08:45:00,2,1,3004.46,61.46,1.51,1.55,1.25,70.87,58.8,53.16,0.8660254037844387,-0.4999999999999998,2.41,0,0.22,1,1,0.17,0.08,1,1,0.05,-0.28,0,1,0.37,1,0,1,4.28,6.56,-6.72,-1.96,11.48,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1
2025-04-08 08:50:00,2,1,3005.76,64.97,1.73,1.61,1.65,152.07,60.5,57.18,0.8660254037844387,-0.4999999999999998,3.85,0,0.34,1,1,0.22,0.11,1,1,0.06,0.13,1,1,0.4,1,1,0,4.29,6.35,-7.19,-1.49,12.89,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
2025-04-08 08:55:00,2,1,3005.7,64.65,1.87,1.66,1.79,92.87,75.03,64.78,0.8660254037844387,-0.4999999999999998,3.69,0,0.4,1,1,0.14,0.14,1,1,0.05,0.32,1,1,0.14,1,1,1,4.29,6.2,-7.46,-2.25,12.67,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2025-04-08 09:00:00,2,1,3005.42,62.98,1.95,1.7,1.73,80.17,69.58,68.37,0.7071067811865476,-0.7071067811865475,2.77,0,0.41,1,1,0.08,0.15,1,1,0.04,0.28,1,1,-0.06,1,1,0,4.29,6.2,-7.36,-2.93,11.78,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:05:00,2,1,3004.24,55.88,1.88,1.71,1.39,19.11,62.27,68.96,0.7071067811865476,-0.7071067811865475,-1.11,3,0.28,1,1,-0.07,0.13,1,1,0.01,-0.02,0,1,-0.34,0,0,0,4.29,6.31,-7.11,-4.28,9.94,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:10:00,2,1,3004.66,57.85,1.85,1.73,1.2,1.87,53.51,61.79,0.7071067811865476,-0.7071067811865475,-0.01,2,0.18,1,1,-0.03,0.12,1,1,0.02,-0.22,0,1,-0.19,0,0,0,4.29,5.7,-6.2,-3.51,8.89,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:15:00,1,1,3009.58,73.84,2.19,1.83,1.98,194.49,63.34,59.71,0.7071067811865476,-0.7071067811865475,7.48,0,0.43,1,1,0.34,0.18,1,1,0.1,0.49,1,1,0.78,1,1,1,4.45,5.33,-6.13,0.74,13.01,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-08 09:20:00,1,1,3009.92,74.62,2.46,1.93,2.39,166.61,69.46,62.1,0.7071067811865476,-0.7071067811865475,7.76,0,0.59,1,1,0.27,0.24,1,1,0.1,0.81,1,1,0.41,1,1,1,4.46,5.21,-5.92,0.56,12.41,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0
2025-04-08 09:25:00,1,1,3011.83,78.75,2.8,2.05,2.88,120.23,80.91,71.24,0.7071067811865476,-0.7071067811865475,9.17,0,0.77,1,1,0.34,0.3,1,1,0.12,1.07,1,1,0.49,1,1,1,4.73,5.21,-6.36,1.32,14.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 09:30:00,1,1,3013.36,81.56,3.15,2.18,3.31,99.69,82.74,77.7,0.7071067811865476,-0.7071067811865475,9.97,0,0.94,1,1,0.35,0.36,1,1,0.13,1.27,1,1,0.43,1,1,1,5.63,4.73,-7.26,1.3,15.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 09:35:00,1,1,3014.56,83.55,3.49,2.32,3.63,90.85,93.28,85.64,0.7071067811865476,-0.7071067811865475,10.45,0,1.08,1,1,0.34,0.42,1,1,0.14,1.37,1,1,0.32,1,1,1,5.82,4.03,-8.28,0.85,17.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-08 09:40:00,1,1,3013.73,76.86,3.65,2.43,3.48,83.31,91.42,89.15,0.7071067811865476,-0.7071067811865475,6.54,0,1.05,1,1,0.16,0.44,1,1,0.11,1.04,1,1,-0.15,1,1,1,5.83,3.5,-8.76,-1.1,16.42,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:45:00,1,1,3012.67,68.67,3.65,2.5,3.03,46.49,78.19,87.63,0.7071067811865476,-0.7071067811865475,1.83,0,0.86,1,1,0.0,0.43,1,1,0.07,0.44,1,1,-0.45,0,0,0,4.13,2.67,-9.02,-2.94,15.11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:50:00,1,1,3013.34,70.95,3.66,2.57,2.75,17.38,60.07,76.56,0.7071067811865476,-0.7071067811865475,3.03,0,0.67,1,1,0.01,0.4,1,1,0.07,0.01,1,1,-0.28,0,0,0,4.03,2.67,-9.41,-3.12,15.7,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 09:55:00,1,1,3013.23,69.98,3.62,2.63,2.44,-15.3,49.47,62.58,0.7071067811865476,-0.7071067811865475,2.45,0,0.43,1,1,-0.04,0.36,1,1,0.06,-0.44,0,1,-0.31,0,0,0,3.38,2.56,-9.47,-3.85,15.08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 10:00:00,1,1,3009.15,43.86,3.22,2.6,1.37,-216.59,32.66,47.4,0.4999999999999999,-0.8660254037844387,-11.07,5,-0.08,0,1,-0.4,0.24,1,1,-0.03,-1.44,0,1,-1.07,0,0,0,4.23,2.71,-9.16,-7.97,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:05:00,1,1,3011.68,55.79,3.07,2.61,1.18,-95.2,34.78,38.97,0.4999999999999999,-0.8660254037844387,-4.14,5,-0.3,0,1,-0.15,0.18,1,1,0.01,-1.5,0,1,-0.19,0,0,0,4.44,3.22,-8.53,-5.39,11.66,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:10:00,1,1,3012.16,57.78,2.95,2.63,1.1,-37.01,41.31,36.25,0.4999999999999999,-0.8660254037844387,-3.03,3,-0.43,0,1,-0.12,0.13,1,1,0.02,-1.38,0,1,-0.08,1,0,0,4.44,3.02,-8.32,-5.14,11.5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-08 10:15:00,1,1,3009.86,46.18,2.65,2.59,0.57,-72.75,50.45,42.18,0.4999999999999999,-0.8660254037844387,-8.4,5,-0.68,0,1,-0.3,0.05,1,1,-0.04,-1.6,0,1,-0.53,1,0,1,4.44,3.02,-7.96,-7.39,8.53,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2025-04-08 10:20:00,1,1,3008.35,40.02,2.26,2.52,-0.05,-125.03,33.84,41.87,0.4999999999999999,-0.8660254037844387,-10.87,5,-0.93,0,1,-0.39,-0.04,0,1,-0.07,-1.81,0,0,-0.62,0,0,0,4.09,3.82,-6.89,-8.22,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:25:00,1,1,3009.98,48.64,2.06,2.49,-0.09,-81.22,24.56,36.28,0.4999999999999999,-0.8660254037844387,-5.83,5,-0.95,0,1,-0.2,-0.08,0,1,-0.03,-1.46,0,0,-0.04,0,0,0,3.24,3.72,-6.45,-6.43,6.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:30:00,1,1,3008.76,43.22,1.78,2.43,-0.34,-72.33,21.38,26.59,0.4999999999999999,-0.8660254037844387,-8.23,5,-1.03,0,1,-0.28,-0.13,0,1,-0.06,-1.33,0,0,-0.25,0,0,0,3.24,1.97,-6.19,-7.54,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:35:00,1,1,3006.15,33.81,1.33,2.32,-0.97,-185.11,21.2,22.38,0.4999999999999999,-0.8660254037844387,-11.81,5,-1.22,0,1,-0.45,-0.21,0,1,-0.11,-1.55,0,0,-0.63,0,1,0,1.72,1.61,-6.13,-10.11,2.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-08 10:40:00,2,1,3003.16,26.19,0.73,2.15,-1.85,-157.49,12.36,18.31,0.4999999999999999,-0.8660254037844387,-13.84,5,-1.5,0,1,-0.6,-0.33,0,1,-0.17,-1.95,0,0,-0.88,0,0,0,0.24,2.35,-6.54,-13.4,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:45:00,1,1,3004.94,36.18,0.39,2.04,-1.93,-100.45,17.87,17.14,0.4999999999999999,-0.8660254037844387,-8.22,5,-1.52,0,1,-0.34,-0.38,0,1,-0.11,-1.66,0,0,-0.08,1,0,1,0.04,2.14,-6.43,-11.54,1.31,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-04-08 10:50:00,1,1,3005.33,38.31,0.15,1.93,-1.8,-69.69,25.14,18.46,0.4999999999999999,-0.8660254037844387,-7.03,5,-1.44,0,1,-0.24,-0.41,0,1,-0.11,-1.2,0,0,0.13,1,1,1,-0.24,2.14,-6.32,-11.08,1.56,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
2025-04-08 10:55:00,2,1,3003.64,32.77,-0.17,1.8,-1.97,-74.65,30.7,24.57,0.4999999999999999,-0.8660254037844387,-9.25,5,-1.41,0,0,-0.32,-0.45,0,1,-0.13,-1.03,0,0,-0.17,1,1,1,-0.99,2.14,-6.92,-13.07,0.77,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
